"idpago","importe","iva","total","reserva_id","created_at","updated_at","created_by","updated_by","fecha","comentario","forma_pago","n_comprobante","n_factura","verificado","fecha_ingreso_pago","tipo_factura","lugar"
"283","17500",NULL,NULL,"416","1613572818","1613834093","6","6","1613185200","LETICIA","0",,,"0",NULL,"0",NULL
"284","9900",NULL,NULL,"450","1613573005","1613832606","6","6","1613444400","LETICIA","0",,,"0",NULL,"0",NULL
"285","14400",NULL,NULL,"449","1613573114","1614096024","6","6","1613444400",,"0",,,"0",NULL,"0",NULL
"286","18500",NULL,NULL,"445","1613574238","1620142194","6","6","1613444400","LETICIA","0",,,"0",NULL,"0",NULL
"287","14800",NULL,NULL,"431","1613574636","1613574636","6","6","1613271600","LETICIA","0",,,"0",NULL,"0",NULL
"288","7200",NULL,NULL,"427","1613574717","1613574717","6","6","1613358000","LETICIA","0",,,"0",NULL,"0",NULL
"289","10000",NULL,NULL,"426","1613574957","1625145860","6","5","1613444400","LETICIA","0",,,"0",NULL,"0",NULL
"290","6400",NULL,NULL,"440","1613575197","1619787660","6","6","1613358000","pagado","0",,,"0",NULL,"0",NULL
"291","7400",NULL,NULL,"448","1613832476","1613832476","6","6","1613617200","LETICIA","0",,,"0",NULL,"0",NULL
"292","6750",NULL,NULL,"704","1613833449","1626101502","6","6","1616209200","LETICIA","0",,,"0",NULL,"0",NULL
"294","15000",NULL,NULL,"390","1613840090","1615326731","6","5","1612148400",,"3",,"1367","0",NULL,"1",NULL
"295","9300",NULL,NULL,"459","1614006490","1614259757","6","6","1613790000",,"0",,,"0",NULL,"0",NULL
"296","7800",NULL,NULL,"453","1614096793","1614096793","6","6","1613876400","CESAR","0",,,"0",NULL,"0",NULL
"297","7400",NULL,NULL,"454","1614097121","1614097121","6","6","1613790000",,"0",,,"0",NULL,"0",NULL
"298","5000",NULL,NULL,"470","1614098401","1619787388","6","6","1613962800","CESAR","0",,,"0",NULL,"0",NULL
"299","13000",NULL,NULL,"423","1614193620","1614606552","6","5","1612926000","LETICIA","0",,,"0",NULL,"0",NULL
"300","200",NULL,NULL,"423","1614259296","1614606552","6","5","1614222000","LETICIA","0",,,"0",NULL,"0",NULL
"301","3600",NULL,NULL,"460","1614260051","1614260051","6","6","1614135600","CESAR","0",,,"0",NULL,"0",NULL
"302","10500",NULL,NULL,"466","1614358670","1614358670","6","6","1614049200",,"4",,,"0",NULL,"0",NULL
"303","26400",NULL,NULL,"447","1614428847","1614428847","5","5","1614394800",,"3",,"1118","0",NULL,"0",NULL
"304","20340",NULL,NULL,"359","1614436848","1629213334","5","6","1614222000",,"3",,,"0",NULL,"0",NULL
"305","7000",NULL,NULL,"455","1614605520","1614605520","5","5","1614481200","CESAR","0",,,"0",NULL,"0",NULL
"306","3600",NULL,NULL,"472","1614605960","1619785898","5","6","1614481200","CESAR","0",,,"0",NULL,"0",NULL
"307","6000",NULL,NULL,"473","1614606190","1619709738","5","6","1614481200","CESAR ALQ + COMB.","0",,,"0",NULL,"0",NULL
"308","16500",NULL,NULL,"465","1614687185","1619710179","5","6","1614567600","cesar","0",,,"0",NULL,"0",NULL
"309","6500",NULL,NULL,"478","1614773496","1619787481","5","6","1614567600","cesar","0",,,"0",NULL,"0",NULL
"310","6800",NULL,NULL,"483","1614985900","1620221387","5","6","1614913200","CESAR","0",,,"0",NULL,"0",NULL
"311","3500",NULL,NULL,"469","1615038074","1619706107","5","6","1614826800","ALDO","0",,"1380","0",NULL,"0",NULL
"312","29700",NULL,NULL,"467","1615203505","1619710639","5","6","1614999600","CESAR","0",,,"0",NULL,"0",NULL
"314","6800",NULL,NULL,"489","1615203925","1619710301","5","6","1615086000","CESAR","0",,,"0",NULL,"0",NULL
"315","18800",NULL,NULL,"463","1615296983","1615296983","5","5","1615172400","CESAR","0",,,"0",NULL,"0",NULL
"316","12000",NULL,NULL,"486","1615297501","1620311883","5","6","1615172400","lUCAS","1",,"121","0",NULL,"2",NULL
"317","13200",NULL,NULL,"474","1615324238","1619708560","5","6","1615258800","cesar","0",,,"0",NULL,"0",NULL
"318","19800",NULL,NULL,"471","1615324456","1615324456","5","5","1614913200","CESAR","0",,,"0",NULL,"0",NULL
"319","10500",NULL,NULL,"482","1615470077","1619708407","5","6","1616122800","pagado","3",,"29","0",NULL,"1",NULL
"320","7400",NULL,NULL,"492","1615553418","1615808826","5","5","1615518000","cesar","0",,,"0",NULL,"0",NULL
"321","32670",NULL,NULL,"1327","1615578818","1645655335","5","8","1615950000","pago","3",,"1382","0",NULL,"1",NULL
"322","15000",NULL,NULL,"487","1615808456","1615808456","5","5","1615086000","CESAR","0",,,"0",NULL,"0",NULL
"323","7800",NULL,NULL,"487","1615808456","1615808456","5","5","1615690800","cesar","0",,,"0",NULL,"0",NULL
"324","7200",NULL,NULL,"491","1615808656","1619709093","5","6","1615690800","CESAR","0",,,"0",NULL,"0",NULL
"325","18000",NULL,NULL,"493","1615808974","1615808974","5","5","1615431600","CESAR","0",,,"0",NULL,"0",NULL
"326","28000",NULL,NULL,"484","1615809095","1619709335","5","6","1615690800","cesar","0",,,"0",NULL,"0",NULL
"327","8800",NULL,NULL,"505","1615931844","1616072775","5","5","1615777200","CESAR","0",,,"0",NULL,"0",NULL
"328","15600",NULL,NULL,"498","1616186396","1619706258","5","6","1616122800","LUCAS","1",,,"0",NULL,"1",NULL
"329","20000",NULL,NULL,"512","1616186928","1616673739","5","5","1616122800","LUCAS- CESAR","0",,,"0",NULL,"0",NULL
"330","10500",NULL,NULL,"511","1616187685","1616428286","5","6","1616036400",,"3",,,"0",NULL,"0",NULL
"331","18000",NULL,NULL,"502","1616427630","1616683871","6","5","1615777200",,"1",,"1121","0",NULL,"2",NULL
"332","3600",NULL,NULL,"502","1616427630","1616683871","6","5","1615777200","+400 interes - pagó $4000","1",,,"0",NULL,"0",NULL
"333","7200",NULL,NULL,"510","1616427810","1616427810","6","6","1616122800","leticia","0",,,"0",NULL,"0",NULL
"334","7000",NULL,NULL,"488","1616449446","1616449446","6","6","1616122800",,"3",,"1381","0",NULL,"1",NULL
"335","3600",NULL,NULL,"513","1616510434","1616683359","6","5","1616209200","LETICIA","0",,,"0",NULL,"0",NULL
"336","5100",NULL,NULL,"514","1616532735","1619708128","5","6","1616295600","CESAR LETICIA","0",,,"0",NULL,"0",NULL
"337","8500",NULL,NULL,"514","1616532735","1619708128","5","6","1616468400","lUCAS - CESAR","0",,,"0",NULL,"0",NULL
"338","3400",NULL,NULL,"518","1616682928","1619705902","5","6","1616554800","CESAR","0",,,"0",NULL,"0",NULL
"339","7400",NULL,NULL,"530","1616765441","1617200186","5","6","1616727600","ROMINA","0",,,"0",NULL,"0",NULL
"340","3300",NULL,NULL,"522","1616851231","1616854946","6","6",NULL,,"1",,"1123","0",NULL,"2",NULL
"341","22200",NULL,NULL,"446","1616851568","1616855024","6","6","1614222000",,"1",,"1124","0",NULL,"2",NULL
"342","28900",NULL,NULL,"507","1616851714","1616854985","6","6","1616122800",,"1",,"1122","0",NULL,"2",NULL
"343","28000",NULL,NULL,"524","1617140583","1618060434","6","6","1617073200","CESAR FIRMA","0",,,"0",NULL,"0",NULL
"344","11100",NULL,NULL,"476","1617141140","1619705431","6","6","1617073200","cesar firma","0",,,"0",NULL,"0",NULL
"345","21600",NULL,NULL,"464","1617194834","1619707685","6","6","1616814000",,"1",,"1125","0",NULL,"2",NULL
"346","3500",NULL,NULL,"534","1617195667","1619706468","6","6","1616900400",,"0",,,"0",NULL,"0",NULL
"347","3700",NULL,NULL,"530","1617200186","1617200186","6","6","1616814000","Romina","0",,,"0",NULL,"0",NULL
"348","7400",NULL,NULL,"533","1617283977","1617283977","6","6","1617073200","LUCAS","0",,"1387","0",NULL,"1",NULL
"349","11100",NULL,NULL,"503","1617284236","1617284236","6","6","1617246000",,"3",,"1383","0",NULL,"1",NULL
"350","4300",NULL,NULL,"541","1617292291","1617458384","6","6","1617246000",,"4",,,"0",NULL,"0",NULL
"351","4000",NULL,NULL,"543","1617407836","1694539663","6","1","1617332400","CESAR","0",,,"0",NULL,"0",NULL
"352","4000",NULL,NULL,"540","1617455581","1619712059","6","6","1619665200",,"3",,"1388","0",NULL,"1",NULL
"353","11200",NULL,NULL,"506","1617455714","1617455714","6","6","1617246000","CESAR","0",,,"0",NULL,"0",NULL
"354","4600",NULL,NULL,"523","1617456076","1617456076","6","6","1617073200",,"3",,"1385","0",NULL,"1",NULL
"355","12351",NULL,NULL,"527","1617456875","1620053652","6","6","1620010800",,"3",,"1389","0",NULL,"1",NULL
"356","0",NULL,NULL,"527","1617456875","1620053652","6","6","1617418800",,"0",,"1390","0",NULL,"1",NULL
"357","22000",NULL,NULL,"495","1617457109","1619707729","6","6","1617159600",,"0",,,"0",NULL,"0",NULL
"358","7200",NULL,NULL,"544","1617457628","1619705557","6","6","1617332400","LETICIA","0",,,"0",NULL,"0",NULL
"359","11500",NULL,NULL,"515","1617457720","1617888010","6","6","1617332400",,"0",,,"0",NULL,"0",NULL
"360","4000",NULL,NULL,"542","1617457924","1617457924","6","6","1617332400",,"0",,,"0",NULL,"0",NULL
"362","30000",NULL,NULL,"499","1617465257","1620308947","6","6","1617332400","CESAR","0",,,"0",NULL,"0",NULL
"363","1200",NULL,NULL,"464","1617621825","1619707685","6","6","1617418800","Leticia","4",,,"0",NULL,"0",NULL
"364","2000",NULL,NULL,"464","1617621825","1619707685","6","6","1617418800",,"3",,"1125","0",NULL,"2",NULL
"365","13500",NULL,NULL,"539","1617623098","1619705493","6","6","1617505200","LETICIA","0",,,"0",NULL,"0",NULL
"366","13600",NULL,NULL,"501","1617634433","1617634433","6","6","1617505200",,"3",,,"0",NULL,"0",NULL
"367","9000",NULL,NULL,"545","1617888789","1618060273","6","6","1617246000",,"1",,"1126","0",NULL,"2",NULL
"368","11000",NULL,NULL,"545","1617888789","1618060273","6","6","1617678000","CESAR","0",,,"0",NULL,"0",NULL
"369","21000",NULL,NULL,"529","1617979152","1619789821","6","6","1619665200",,"3",,"1391","0",NULL,"1",NULL
"370","21600",NULL,NULL,"554","1617979877","1618438457","6","6","1617937200","LUCAS cesar","0",,,"0",NULL,"0",NULL
"371","7200",NULL,NULL,"561","1617998513","1620312260","5","6","1617937200","CESAR","0",,,"0",NULL,"0",NULL
"372","10527",NULL,NULL,"537","1618067424","1619705797","6","6","1618196400",,"3",,"1393","0",NULL,"1",NULL
"373","16000",NULL,NULL,"553","1618230810","1618230810","6","6","1618110000","CESAR","0",,,"0",NULL,"0",NULL
"374","4000",NULL,NULL,"559","1618231428","1620489000","6","6","1620442800","CESAR","0",,,"0",NULL,"0",NULL
"375","42200",NULL,NULL,"444","1618318758","1619700613","6","6","1618282800",,"1",,"1395","1",NULL,"1",NULL
"376","3146",NULL,NULL,"557","1618320744","1618322432","6","6","1618282800",,"1",,"1396","0",NULL,"1",NULL
"377","3509",NULL,NULL,"555","1618404580","1620054251","6","6","1618282800","LETICIA","0",,"1394","0",NULL,"1",NULL
"378","12715.21",NULL,NULL,"552","1618409624","1623340995","6","6","1622775600",,"0","1397",,"0",NULL,"1",NULL
"379","8600",NULL,NULL,"564","1618438914","1618579353","6","6","1618369200",,"1",,"1398","0",NULL,"1",NULL
"380","10200",NULL,NULL,"549","1618440195","1619705021","6","6","1618369200","LUCAS Cesar","0",,,"0",NULL,"0",NULL
"381","3000",NULL,NULL,"562","1618499708","1618499708","6","6",NULL,"cesar","0",,,"0",NULL,"0",NULL
"382","31500",NULL,NULL,"517","1618676579","1618676579","6","6","1618542000","CESAR","0",,,"0",NULL,"0",NULL
"383","11400",NULL,NULL,"565","1618676787","1618676787","6","6","1618542000","CESAR","0",,,"0",NULL,"0",NULL
"384","3600",NULL,NULL,"572","1618834383","1619099380","6","6","1618628400","pagó $10800.-","0",,,"0",NULL,"0",NULL
"385","3900",NULL,NULL,"569","1618834640","1618834640","6","6","1618714800","cesar","0",,,"0",NULL,"0",NULL
"386","8000",NULL,NULL,"568","1618921740","1618921740","6","6","1618801200","ROMINA","0",,,"0",NULL,"0",NULL
"387","7400",NULL,NULL,"566","1619095729","1619186297","6","6","1619060400","ROMINA","0","1399","1399","0",NULL,"1",NULL
"388","4500",NULL,NULL,"580","1619098771","1693833295","6","1","1618974000","CESAR","0",,,"0",NULL,"0",NULL
"389","3600",NULL,NULL,"567","1619099082","1619099082","6","6","1618801200","CESAR","0",,,"0",NULL,"0",NULL
"390","4000",NULL,NULL,"579","1619099571","1619267447","6","6","1619060400","FC AEROPUERTO","2",,"112","0",NULL,"2",NULL
"391","16200",NULL,NULL,"578","1619100001","1619532260","6","6","1619146800","CESAR","0",,,"0",NULL,"0",NULL
"392","5000",NULL,NULL,"575","1619121138","1630330376","6","6","1619060400","CESAR FIRMA","0",,,"0",NULL,"0",NULL
"393","3510",NULL,NULL,"583","1619182891","1620309315","6","6","1619146800","ROMINA","0",,,"0",NULL,"0",NULL
"394","1000",NULL,NULL,"583","1619279197","1620309315","6","6","1619319600","CESAR","0",,,"0",NULL,"0",NULL
"395","13500",NULL,NULL,"588","1619531109","1620053282","6","6","1619233200","CESAR COBRO  $14000","0",,,"0",NULL,"0",NULL
"396","4500",NULL,NULL,"577","1619531436","1619532129","6","6","1619319600","CESAR","0",,,"0",NULL,"0",NULL
"398","3600",NULL,NULL,"582","1619531959","1619531959","6","6","1619319600","CESAR","0",,,"0",NULL,"0",NULL
"399","20000",NULL,NULL,"576","1619533105","1619711992","6","6","1619665200",,"3",,"1400","0",NULL,"1",NULL
"400","21600",NULL,NULL,"589","1619537128","1620131083","6","6","1619492400","ROMINA","1",,,"0",NULL,"0",NULL
"401","7730",NULL,NULL,"521","1619699125","1619699125","6","6","1619492400",,"3",,,"0",NULL,"0",NULL
"402","150400",NULL,NULL,"458","1619702028","1620136738","6","6","1618282800",,"1",,"1127","0",NULL,"2",NULL
"403","8000",NULL,NULL,"573","1619703837","1619703837","6","6","1618714800","CESAR","0",,,"0",NULL,"0",NULL
"404","10800",NULL,NULL,"563","1619704819","1619704819","6","6","1618628400",,"0",,,"0",NULL,"0",NULL
"405","7400",NULL,NULL,"538","1619705211","1619705211","6","6","1617764400","LUCAS","0",,"1391","0",NULL,"1",NULL
"406","3700",NULL,NULL,"500","1619706612","1619706612","6","6","1616900400","CESAR FIRMA","0",,,"0",NULL,"0",NULL
"407","3000",NULL,NULL,"504","1619709440","1619709440","6","6","1615690800","CESAR","0",,,"0",NULL,"0",NULL
"408","7634",NULL,NULL,"504","1619709440","1619709440","6","6","1615777200","CESAR","0",,,"0",NULL,"0",NULL
"409","3700",NULL,NULL,"490","1619710228","1694530049","6","1","1615086000","CESAR","0",,,"0",NULL,"0",NULL
"410","4000",NULL,NULL,"536","1619712029","1620222417","6","6","1619665200",,"3",,,"0",NULL,"0",NULL
"411","10500",NULL,NULL,"516","1619712669","1619712669","6","6","1617246000","LUCAS","0",,,"0",NULL,"0",NULL
"412","14400",NULL,NULL,"316","1619786784","1619786784","6","6","1613444400","CANJE","0",,,"0",NULL,"0",NULL
"413","23500",NULL,NULL,"428","1619786897","1619786897","6","6","1613790000","LETICIA","0",,,"0",NULL,"0",NULL
"414","9600",NULL,NULL,"440","1619787660","1619787660","6","6","1613358000","no se paga, es canje","0",,,"0",NULL,"0",NULL
"415","6800",NULL,NULL,"462","1619788169","1619788169","6","6","1613962800","CESAR","0",,,"0",NULL,"0",NULL
"416","12000",NULL,NULL,"587","1619789788","1620310684","6","6","1619665200",,"1",,"30","0",NULL,"1",NULL
"417","9196",NULL,NULL,"394","1619790957","1630678823","6","6","1630638000",,"3",,"1362","0",NULL,"1",NULL
"418","4700",NULL,NULL,"560","1619792002","1619792002","6","6","1613962800","se unio al contrato sig","0",,,"0",NULL,"0",NULL
"419","11100",NULL,NULL,"585","1619794509","1620305489","6","6","1619665200",,"3",,,"0",NULL,"0",NULL
"420","39500",NULL,NULL,"596","1620045576","1620658371","6","6","1619838000","LETICIA","0",,,"0",NULL,"0",NULL
"421","10530",NULL,NULL,"590","1620045849","1620045849","6","6","1619751600","LUCAS","0",,,"0",NULL,"0",NULL
"422","19000",NULL,NULL,"588","1620046329","1620053282","6","6","1622084400","FRANQUICIA","1",,"1128","0",NULL,"2",NULL
"423","20000",NULL,NULL,"588","1620046329","1620053282","6","6","1619492400","CESAR FRANQUICIA","0",,,"0",NULL,"0",NULL
"424","8300",NULL,NULL,"592","1620046913","1620046913","6","6","1619924400","CESAR","0",,,"0",NULL,"0",NULL
"425","10000",NULL,NULL,"603","1620049448","1620049448","6","6","1619578800","CESAR","0",,,"0",NULL,"0",NULL
"426","15200",NULL,NULL,"581","1620050148","1620050148","6","6","1619751600","RESGUARDO ","4",,"11","0",NULL,"1",NULL
"427","8300",NULL,NULL,"604","1620051894","1620051941","6","6","1619751600","cesar","0",,,"0",NULL,"0",NULL
"428","6480",NULL,NULL,"605","1620053469","1620054890","6","6","1619924400","LETICIA","3",,"1402","0",NULL,"1",NULL
"429","18000",NULL,NULL,"366","1620054005","1620054005","6","6","1613012400",,"3",,,"0",NULL,"0",NULL
"430","10000",NULL,NULL,"425","1620137096","1624116260","6","6","1613703600",,"1",,,"0",NULL,"0",NULL
"431","3000",NULL,NULL,"425","1620137096","1624116260","6","6","1613703600",,"0",,,"0",NULL,"0",NULL
"432","10000",NULL,NULL,"451","1620137685","1620137685","6","6","1614308400","le pagó a cesar us$60","0",,,"0",NULL,"0",NULL
"433","54600.09",NULL,NULL,"329","1620142947","1656430141","6","6","1620097200",,"3",,,"0",NULL,"0",NULL
"434","4100",NULL,NULL,"608","1620218284","1620311125","6","6","1620183600","CESAR","0",,,"0",NULL,"0",NULL
"435","2500",NULL,NULL,"457","1620222274","1620222274","6","6","1615950000",,"3",,,"0",NULL,"0",NULL
"436","8000",NULL,NULL,"526","1620225631","1620225631","6","6",NULL,,"0",,,"0",NULL,"0",NULL
"437","7400",NULL,NULL,"600","1620392629","1620393262","6","6","1620270000","LUCAS","0",,"1404","0",NULL,"1",NULL
"438","7018",NULL,NULL,"594","1620396323","1620401046","6","6","1620183600","LETICIA","0",,"1403","0",NULL,"1",NULL
"439","16000",NULL,NULL,"602","1620483817","1620737879","6","6","1620356400",,"3",,"1129","0",NULL,"2",NULL
"440","4650",NULL,NULL,"615","1620488816","1620488816","6","6","1620442800","cesar","0",,,"0",NULL,"0",NULL
"441","8600",NULL,NULL,"618","1620831200","1694529974","6","1","1620529200","CESAR","0",,,"0",NULL,"0",NULL
"442","12000",NULL,NULL,"598","1620908634","1621268226","6","6","1620702000","CESAR","0",,,"0",NULL,"0",NULL
"443","7400",NULL,NULL,"610","1620909344","1621005554","6","6","1620874800",,"3",,"1405","0",NULL,"1",NULL
"444","4961",NULL,NULL,"614","1620916137","1636991310","6","6","1620356400",,"3",,"1406","0",NULL,"1",NULL
"445","3600",NULL,NULL,"617","1620916668","1621268192","6","6","1620788400","CESAR","0",,,"0",NULL,"0",NULL
"446","15000",NULL,NULL,"550","1620916909","1620916909","6","6","1620529200","CESAR","0",,,"0",NULL,"0",NULL
"447","123600",NULL,NULL,"574","1620921290","1622642440","6","6","1620874800",,"1",,"1130","0",NULL,"2",NULL
"449","5445",NULL,NULL,"626","1621268346","1621353110","6","6","1621134000","CESAR","0",,,"0",NULL,"0",NULL
"450","7018",NULL,NULL,"613","1621343625","1622820237","6","6","1622775600","A aerop","3",,"31","0",NULL,"1",NULL
"451","4050",NULL,NULL,"633","1621519825","1621519863","6","6","1621393200","LUCAS","0",,"1408","0",NULL,"1",NULL
"452","14000.01",NULL,NULL,"623","1621608634","1621608634","6","6","1621566000",,"3",,"1407","0",NULL,"1",NULL
"453","11100",NULL,NULL,"628","1622464076","1622464076","5","5","1621998000","CESAR FIRMA","0",,,"0",NULL,"0",NULL
"454","29000",NULL,NULL,"625","1622464393","1622555746","5","6","1621652400",,"1",,"1413","0",NULL,"1",NULL
"455","9000",NULL,NULL,"622","1622474261","1622474261","5","5","1621134000","CESAR","0",,,"0",NULL,"0",NULL
"456","8500",NULL,NULL,"632","1622476306","1622637032","5","6","1622516400",,"3",,"32","0",NULL,"1",NULL
"457","10406",NULL,NULL,"636","1622554677","1622554677","6","6","1622430000",,"3",,"1410","0",NULL,"1",NULL
"458","5000",NULL,NULL,"599","1622557260","1622557260","6","6","1622257200","CESAR","0",,,"0",NULL,"0",NULL
"459","2500",NULL,NULL,"642","1622557487","1622557487","6","6","1622430000","LUCAS","0",,,"0",NULL,"0",NULL
"460","10406",NULL,NULL,"638","1622812102","1627308436","6","6","1622775600",,"3",,"1416","0",NULL,"1",NULL
"461","4000",NULL,NULL,"586","1622819552","1622819552","6","6","1619233200","CESAR","0",,,"0",NULL,"0",NULL
"462","8000",NULL,NULL,"635","1622822066","1622822066","6","6","1622775600","ROMINA","0",,,"0",NULL,"0",NULL
"463","4600",NULL,NULL,"645","1623070296","1623341095","6","6","1622862000",,"2",,"123","0",NULL,"2",NULL
"464","9600",NULL,NULL,"644","1623336035","1623336035","6","6","1623034800",,"1",,,"0",NULL,"0",NULL
"465","4500",NULL,NULL,"647","1623336260","1623336260","6","6","1623207600","CESAR","0",,,"0",NULL,"0",NULL
"466","10406",NULL,NULL,"648","1623340801","1623934067","6","6","1623294000",,"0",,"1417","0",NULL,"1",NULL
"467","2685.4",NULL,NULL,"640","1623340877","1624970817","6","6","1622516400",,"0",,"1418","0",NULL,"1",NULL
"468","4100",NULL,NULL,"652","1623502299","1623677400","5","5","1623466800","AEROP","2",,"124","0",NULL,"2",NULL
"469","10406",NULL,NULL,"656","1623934697","1624365929","6","6","1624330800",,"3",,"1421","0",NULL,"1",NULL
"470","11035.2",NULL,NULL,"651","1624114755","1630678888","6","6","1630638000",,"3",,"1422","0",NULL,"1",NULL
